rxnID	rxnName	equation	flux
r_0106	acetyl-CoA C-acyltransferase (octanoyl-CoA)	0.839527027027027 prot_P27796 + 3-oxodecanoyl-CoA + coenzyme A --> acetyl-CoA + octanoyl-CoA	0.00028144707955366557
r_0107	acetyl-CoA C-acyltransferase (decanoyl-CoA)	0.839527027027027 prot_P27796 + 3-oxolauroyl-CoA + coenzyme A --> acetyl-CoA + decanoyl-CoA	0.002415660218418773
r_0108	acetyl-Coa carboxylase	8.46937908496732 prot_P32874 + acetyl-CoA + ATP + bicarbonate --> ADP + H+ + malonyl-CoA + phosphate	0.0
r_0109	acetyl-CoA carboxylase, reaction	2.608229839040149 prot_P48445 + 8.55097579839999 prot_Q00955 + acetyl-CoA + ATP + bicarbonate --> ADP + H+ + malonyl-CoA + phosphate	0.14301503011146485
r_0111	acetyl-CoA hydrolase	2.24640342822161 prot_P32316 + acetyl-CoA + H2O --> acetate + coenzyme A + H+	0.0
r_0112_EXP_1	acetyl-CoA synthetase	0.35230146011396013 prot_Q01574 + acetate + ATP + coenzyme A --> acetyl-CoA + AMP + diphosphate	0.0
r_0112_EXP_2	acetyl-CoA synthetase	0.33605769230769234 prot_P52910 + acetate + ATP + coenzyme A --> acetyl-CoA + AMP + diphosphate	0.15868889711923395
r_0113	acetyl-CoA synthetase	0.35230146011396013 prot_Q01574 + acetate + ATP + coenzyme A --> acetyl-CoA + AMP + diphosphate	0.07048353427211616
r_0114	acetyl-CoA synthetase nuclear	0.33605769230769234 prot_P52910 + acetate + ATP + coenzyme A --> acetyl-CoA + AMP + diphosphate	0.0
r_0115	acetylglutamate kinase	3.4224025974025976 prot_Q01217 + ATP + N-acetyl-L-glutamate --> ADP + N-acetyl-L-gamma-glutamyl phosphate	0.031073733655750127
r_0116_EXP_1	acid phosphatase (secreted)	12.535888834043245 prot_P00635 + FMN + H2O --> phosphate + riboflavin	0.0
r_0116_EXP_2	acid phosphatase (secreted)	2.079636552290633 prot_P35842 + FMN + H2O --> phosphate + riboflavin	0.0
r_0116_EXP_3	acid phosphatase (secreted)	8.09317955304032 prot_P24031 + FMN + H2O --> phosphate + riboflavin	0.0
r_0116_EXP_4	acid phosphatase (secreted)	2.0162205390505443 prot_P38693 + FMN + H2O --> phosphate + riboflavin	0.0
r_0117	aconitase	356.0740740740741 prot_Q12428 + 2-methylcitrate --> (2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid	0.0
r_0117_REV	aconitase (reversible)	0.0015170737865303288 prot_Q12428 + (2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid --> 2-methylcitrate	0.0
r_0118	acteylornithine transaminase	5.836456209941037 prot_P18544 + 2-acetamido-5-oxopentanoate + L-glutamate --> 2-oxoglutarate + N(2)-acetyl-L-ornithine	0.031073733655750127
r_0119	acyl carrier protein synthase	1.9814484126984127 prot_Q12036 + coenzyme A + H2O --> adenosine 3',5'-bismonophosphate + 2.0 H+ + pantetheine 4'-phosphate	0.011129385395862026
r_0120	acyl-CoA oxidase (decanoyl-CoA)	15.258169934640524 prot_P13711 + decanoyl-CoA + oxygen --> hydrogen peroxide + trans-dec-2-enoyl-CoA	0.0
r_0121	acyl-CoA oxidase (dodecanoyl-CoA)	2.7176949941792783 prot_P13711 + lauroyl-CoA + oxygen --> hydrogen peroxide + trans-dodec-2-enoyl-CoA	0.002415660218418773
r_0122	acyl-CoA oxidase (hexacosanoyl-CoA)	2.7176949941792783 prot_P13711 + hexacosanoyl-CoA + oxygen --> hydrogen peroxide + trans-hexacos-2-enoyl-CoA	0.0003717106244277723
r_0123	acyl-CoA oxidase (hexadecanoyl-CoA)	0.2992948717948718 prot_P13711 + oxygen + palmitoyl-CoA --> hexadec-2-enoyl-CoA + hydrogen peroxide	0.003112777444882465
r_0124	acyl-CoA oxidase (octadecanoyl-CoA)	2.7176949941792783 prot_P13711 + oxygen + stearoyl-CoA --> hydrogen peroxide + trans-octadec-2-enoyl-CoA	0.003112777446067193
r_0125	acyl-CoA oxidase (tetradecanoyl-CoA)	2.7176949941792783 prot_P13711 + myristoyl-CoA + oxygen --> hydrogen peroxide + trans-tetradec-2-enoyl-CoA	0.002857383788379246
r_0126	acyl-CoA:sterol acyltransferase (oleoyl-CoA:episterol), ER membrane	65.94767724903261 prot_P25628 + oleoyl-CoA + episterol --> coenzyme A + episteryl oleate	0.0
r_0126_REV	acyl-CoA:sterol acyltransferase (oleoyl-CoA:episterol), ER membrane (reversible)	3.9740642147807406 prot_P25628 + coenzyme A + episteryl oleate --> oleoyl-CoA + episterol	0.0
r_0127_EXP_1	acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane	64.38822905167784 prot_P25628 + oleoyl-CoA + ergosterol --> coenzyme A + ergosteryl oleate	0.0
r_0127_EXP_2	acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane	20.961725602079696 prot_P53629 + oleoyl-CoA + ergosterol --> coenzyme A + ergosteryl oleate	0.0010294532200153638
r_0128	acyl-CoA:sterol acyltransferase (oleoyl-CoA:fecosterol), ER membrane	65.94767724903261 prot_P25628 + oleoyl-CoA + fecosterol --> coenzyme A + fecosteryl oleate	0.0
r_0128_REV	acyl-CoA:sterol acyltransferase (oleoyl-CoA:fecosterol), ER membrane (reversible)	3.9740642147807406 prot_P25628 + coenzyme A + fecosteryl oleate --> oleoyl-CoA + fecosterol	0.0
r_0129	acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane	57.54568671113769 prot_P25628 + oleoyl-CoA + lanosterol --> coenzyme A + lanosteryl oleate	0.0
r_0130	acyl-CoA:sterol acyltransferase (oleoyl-CoA:zymosterol), ER membrane	57.54568671113769 prot_P25628 + oleoyl-CoA + zymosterol --> coenzyme A + zymosteryl oleate	0.0
r_0130_REV	acyl-CoA:sterol acyltransferase (oleoyl-CoA:zymosterol), ER membrane (reversible)	2.799291523044568 prot_P25628 + coenzyme A + zymosteryl oleate --> oleoyl-CoA + zymosterol	0.0
r_0131	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:episterol), ER membrane	65.49132949141813 prot_P25628 + palmitoleoyl-CoA(4-) + episterol --> coenzyme A + episteryl palmitoleate	0.0
r_0131_REV	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:episterol), ER membrane (reversible)	3.9740642147807406 prot_P25628 + coenzyme A + episteryl palmitoleate --> palmitoleoyl-CoA(4-) + episterol	0.0
r_0132_EXP_1	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane	64.38822905167784 prot_P25628 + palmitoleoyl-CoA(4-) + ergosterol --> coenzyme A + ergosteryl palmitoleate	0.0
r_0132_EXP_2	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane	21.58307405873162 prot_P53629 + palmitoleoyl-CoA(4-) + ergosterol --> coenzyme A + ergosteryl palmitoleate	0.0
r_0132_REV_EXP_1	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane (reversible)	2.799291523044568 prot_P25628 + coenzyme A + ergosteryl palmitoleate --> palmitoleoyl-CoA(4-) + ergosterol	0.0
r_0132_REV_EXP_2	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane (reversible)	1.8538886920531146 prot_P53629 + coenzyme A + ergosteryl palmitoleate --> palmitoleoyl-CoA(4-) + ergosterol	0.0
r_0133	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:fecosterol), ER membrane	65.49132949141813 prot_P25628 + palmitoleoyl-CoA(4-) + fecosterol --> coenzyme A + fecosteryl palmitoleate	0.0
r_0133_REV	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:fecosterol), ER membrane (reversible)	3.9740642147807406 prot_P25628 + coenzyme A + fecosteryl palmitoleate --> palmitoleoyl-CoA(4-) + fecosterol	0.0
r_0134	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane	57.54568671113769 prot_P25628 + palmitoleoyl-CoA(4-) + lanosterol --> coenzyme A + lanosteryl palmitoleate	0.0
r_0134_REV	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane (reversible)	2.799291523044568 prot_P25628 + coenzyme A + lanosteryl palmitoleate --> palmitoleoyl-CoA(4-) + lanosterol	0.0
r_0135	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane	57.54568671113769 prot_P25628 + palmitoleoyl-CoA(4-) + zymosterol --> coenzyme A + zymosteryl palmitoleate	3.687743244862188e-05
r_0135_REV	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane (reversible)	2.799291523044568 prot_P25628 + coenzyme A + zymosteryl palmitoleate --> palmitoleoyl-CoA(4-) + zymosterol	0.0
r_0137	acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3	3.2386098042061775 prot_P47026 + 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + palmitoyl-CoA --> 6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol + coenzyme A	0.0
r_0137_REV	acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3 (reversible)	5.267157776137904 prot_P47026 + 6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol + coenzyme A --> 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + palmitoyl-CoA	0.0
r_0138	adenine deaminase	2.0017676767676766 prot_P53909 + adenine + H+ + H2O --> ammonium + hypoxanthine	0.0
r_0139_EXP_1	adenine phosphoribosyltransferase	0.5950339406931047 prot_P36973 + adenine + PRPP --> AMP + diphosphate	0.0
r_0139_EXP_2	adenine phosphoribosyltransferase	0.6129272359175896 prot_P49435 + adenine + PRPP --> AMP + diphosphate	0.0
r_0140	adenosine deaminase	2.0017676767676766 prot_P53909 + adenosine + H+ + H2O --> ammonium + inosine	0.0
r_0142	adenosine kinase	0.3962091503267974 prot_P47143 + adenosine + ATP --> ADP + AMP + H+	0.015434982529254616
r_0143	adenosine monophosphate deaminase	21.282895302745313 prot_P15274 + AMP + H+ + H2O --> ammonium + IMP	0.0
r_0144	adenosylhomocysteinase	0.023732367149758453 prot_P39954 + H2O + S-adenosyl-L-homocysteine --> adenosine + L-homocysteine	0.014105845833415707
r_0145	adenosylmethionine decarboxylase	7.554248366013072 prot_P21182 + H+ + S-adenosyl-L-methionine --> carbon dioxide + S-adenosylmethioninamine	0.0013291366958389087
r_0146	adenosylmethionine-8-amino-7-oxononanoate transaminase	14.919166666666667 prot_P50277 + 8-amino-7-oxononanoate + S-adenosyl-L-methionine --> 7,8-diaminononanoate + S-adenosyl-4-methylthio-2-oxobutanoate	0.0
r_0146_REV	adenosylmethionine-8-amino-7-oxononanoate transaminase (reversible)	14.919166666666667 prot_P50277 + 7,8-diaminononanoate + S-adenosyl-4-methylthio-2-oxobutanoate --> 8-amino-7-oxononanoate + S-adenosyl-L-methionine	0.0
r_0147	adenylate cyclase	0.013758091787439614 prot_P08678 + ATP --> 3',5'-cyclic AMP + diphosphate	0.0
r_0148_EXP_1	adenylate kinase	0.007176741835638936 prot_Q12055 + AMP + ATP --> 2.0 ADP	0.18949508429581247
r_0148_EXP_2	adenylate kinase	0.007660602615122228 prot_P07170 + AMP + ATP --> 2.0 ADP	0.5585783735484514
r_0149	adenylate kinase	10.450950897581233 prot_P26364 + AMP + ATP --> 2.0 ADP	0.0
r_0150	adenylate kinase (GTP)	10.495327582667667 prot_P26364 + AMP + GTP --> ADP + GDP	0.07048987427237073
r_0150_REV	adenylate kinase (GTP) (reversible)	2.5045140533551153 prot_P26364 + ADP + GDP --> AMP + GTP	0.0
r_0151	adenylosuccinate lyase (AICAR)	0.04493076162215628 prot_Q05911 + 5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole --> AICAR + fumarate	0.010240306385254931
r_0152	adenylosuccinate lyase	0.04493076162215628 prot_Q05911 + adenylo-succinate --> AMP + fumarate	0.013797191947412739
r_0152_REV	adenylosuccinate lyase (reversible)	5.221264367816092 prot_Q05911 + AMP + fumarate --> adenylo-succinate	0.0
r_0153	adenylosuccinate synthase	2.4383333333333335 prot_P80210 + GTP + IMP + L-aspartate --> adenylo-succinate + GDP + 2.0 H+ + phosphate	0.013797191947412739
r_0154	adenylyl-sulfate kinase	1.4558080808080807 prot_Q02196 + 5'-adenylyl sulfate + ATP --> 3'-phospho-5'-adenylyl sulfate + ADP + H+	0.012044165779709898
r_0155	ADP-ribose 2,3-cyclic phosphodiesterase	0.00789952718676123 prot_P53314 + 2',3'-cyclic AMP + H2O --> adenosine 2'-phosphate + H+	0.0
r_0156	alanine glyoxylate aminotransferase	0.08886132315521629 prot_P43567 + glyoxylate + L-alanine --> L-glycine + pyruvate	0.0
r_0157	alanyl-tRNA synthetase	0.25476620370370373 prot_P40825 + ATP + L-alanine + tRNA(Ala) --> Ala-tRNA(Ala) + AMP + diphosphate	0.0347736630768556
r_0158_EXP_1	alcohol acetyltransferase (2-methylbutanol)	0.00442002285061411 prot_P53296 + 2-methylbutanol + acetyl-CoA --> 2-methylbutyl acetate + coenzyme A	0.0
r_0158_EXP_2	alcohol acetyltransferase (2-methylbutanol)	0.004358469008854613 prot_P40353 + 2-methylbutanol + acetyl-CoA --> 2-methylbutyl acetate + coenzyme A	0.0
r_0159_EXP_1	alcohol acetyltransferase (ethanol)	0.00442002285061411 prot_P53296 + acetyl-CoA + ethanol --> coenzyme A + ethyl acetate	0.0
r_0159_EXP_2	alcohol acetyltransferase (ethanol)	0.004358469008854613 prot_P40353 + acetyl-CoA + ethanol --> coenzyme A + ethyl acetate	0.0
r_0160_EXP_1	alcohol acetyltransferase (isoamyl alcohol)	0.00442002285061411 prot_P53296 + acetyl-CoA + isoamylol --> coenzyme A + isoamyl acetate	0.0
r_0160_EXP_2	alcohol acetyltransferase (isoamyl alcohol)	0.004358469008854613 prot_P40353 + acetyl-CoA + isoamylol --> coenzyme A + isoamyl acetate	0.0
r_0161_EXP_1	alcohol acetyltransferase (isobutyl alcohol)	0.00442002285061411 prot_P53296 + acetyl-CoA + isobutanol --> coenzyme A + isobutyl acetate	0.0
r_0161_EXP_2	alcohol acetyltransferase (isobutyl alcohol)	0.004358469008854613 prot_P40353 + acetyl-CoA + isobutanol --> coenzyme A + isobutyl acetate	0.0
r_0162_EXP_1	alcohol acetyltransferase (phenylethanol alcohol)	0.00442002285061411 prot_P53296 + 2-phenylethanol + acetyl-CoA --> coenzyme A + phenethyl acetate	0.0
r_0162_EXP_2	alcohol acetyltransferase (phenylethanol alcohol)	0.004358469008854613 prot_P40353 + 2-phenylethanol + acetyl-CoA --> coenzyme A + phenethyl acetate	0.0
r_0163	alcohol dehydrogenase (ethanol to acetaldehyde)	0.07135198135198136 prot_P00331 + ethanol + NAD --> acetaldehyde + H+ + NADH	0.0
r_0164_EXP_1	alcohol dehydrogenase (glycerol, NADP)	1.4852564102564103 prot_Q12458 + D-glyceraldehyde + H+ + NADPH --> glycerol + NADP(+)	0.0
r_0164_EXP_2	alcohol dehydrogenase (glycerol, NADP)	60.65196078431372 prot_P38715 + D-glyceraldehyde + H+ + NADPH --> glycerol + NADP(+)	0.0
r_0165_EXP_1	mitochondrial alcohol dehydrogenase	0.012698148148148148 prot_P10127 + acetaldehyde + H+ + NADH --> ethanol + NAD	0.0
r_0165_EXP_2	mitochondrial alcohol dehydrogenase	0.03581110330487606 prot_P07246 + acetaldehyde + H+ + NADH --> ethanol + NAD	0.0
r_0166_EXP_1	aldehyde dehydrogenase (2-methylbutanol, NAD)	0.006354607630660375 prot_P38113 + 2-methylbutanal + H+ + NADH --> 2-methylbutanol + NAD	0.0
r_0166_EXP_2	aldehyde dehydrogenase (2-methylbutanol, NAD)	0.0069274810448778975 prot_P32771 + 2-methylbutanal + H+ + NADH --> 2-methylbutanol + NAD	0.0
r_0166_EXP_3	aldehyde dehydrogenase (2-methylbutanol, NAD)	0.011373148148148148 prot_P00330 + 2-methylbutanal + H+ + NADH --> 2-methylbutanol + NAD	0.0
r_0167_EXP_1	aldehyde dehydrogenase (2-methylbutanol, NAD)	0.012698148148148148 prot_P10127 + 2-methylbutanal + H+ + NADH --> 2-methylbutanol + NAD	0.0
r_0167_EXP_2	aldehyde dehydrogenase (2-methylbutanol, NAD)	0.006814054134343373 prot_P07246 + 2-methylbutanal + H+ + NADH --> 2-methylbutanol + NAD	0.0
r_0168_EXP_1	aldehyde dehydrogenase (2-methylbutanol, NADP)	1.6815384615384616 prot_P25377 + 2-methylbutanal + H+ + NADPH --> 2-methylbutanol + NADP(+)	0.0
r_0168_EXP_2	aldehyde dehydrogenase (2-methylbutanol, NADP)	1.4852564102564103 prot_Q12458 + 2-methylbutanal + H+ + NADPH --> 2-methylbutanol + NADP(+)	0.0
r_0168_EXP_3	aldehyde dehydrogenase (2-methylbutanol, NADP)	0.012227777777777778 prot_Q04894 + 2-methylbutanal + H+ + NADPH --> 2-methylbutanol + NADP(+)	0.0
r_0169_EXP_1	aldehyde dehydrogenase (2-phenylethanol, NAD)	0.006354607630660375 prot_P38113 + H+ + NADH + phenylacetaldehyde --> 2-phenylethanol + NAD	0.0
r_0169_EXP_2	aldehyde dehydrogenase (2-phenylethanol, NAD)	0.0069274810448778975 prot_P32771 + H+ + NADH + phenylacetaldehyde --> 2-phenylethanol + NAD	0.0
r_0169_EXP_3	aldehyde dehydrogenase (2-phenylethanol, NAD)	0.011373148148148148 prot_P00330 + H+ + NADH + phenylacetaldehyde --> 2-phenylethanol + NAD	0.0
r_0170_EXP_1	aldehyde dehydrogenase (2-phenylethanol, NAD)	0.012698148148148148 prot_P10127 + H+ + NADH + phenylacetaldehyde --> 2-phenylethanol + NAD	0.0
r_0170_EXP_2	aldehyde dehydrogenase (2-phenylethanol, NAD)	0.006814054134343373 prot_P07246 + H+ + NADH + phenylacetaldehyde --> 2-phenylethanol + NAD	0.0
r_0171_EXP_1	aldehyde dehydrogenase (2-phenylethanol, NADP)	1.6815384615384616 prot_P25377 + H+ + NADPH + phenylacetaldehyde --> 2-phenylethanol + NADP(+)	0.0
r_0171_EXP_2	aldehyde dehydrogenase (2-phenylethanol, NADP)	0.012227777777777778 prot_Q04894 + H+ + NADPH + phenylacetaldehyde --> 2-phenylethanol + NADP(+)	0.0
r_0172_EXP_1	aldehyde dehydrogenase (3-aminopropanal, NAD)	0.483596214511041 prot_P47771 + 3-aminopropanal + H2O + NAD --> beta-alanine + 2.0 H+ + NADH	0.0
r_0172_EXP_2	aldehyde dehydrogenase (3-aminopropanal, NAD)	0.06410300925925926 prot_P54114 + 3-aminopropanal + H2O + NAD --> beta-alanine + 2.0 H+ + NADH	0.0013291366958389087
r_0173	aldehyde dehydrogenase (acetaldehyde, NADP)	0.6870454545454545 prot_P54115 + acetaldehyde + H2O + NADP(+) --> acetate + 2.0 H+ + NADPH	0.27726867610406014
r_0174	aldehyde dehydrogenase (acetylaldehyde, NAD)	1.6231765567058962 prot_P46367 + acetaldehyde + H2O + NAD --> acetate + 2.0 H+ + NADH	1.464364125891696
r_0175_EXP_1	aldehyde dehydrogenase (acetylaldehyde, NADP)	20.997407407407408 prot_P40047 + acetaldehyde + H2O + NADP(+) --> acetate + 2.0 H+ + NADPH	0.004776839999999999
r_0175_EXP_2	aldehyde dehydrogenase (acetylaldehyde, NADP)	0.43890436397400184 prot_P46367 + acetaldehyde + H2O + NADP(+) --> acetate + 2.0 H+ + NADPH	0.12057771004577494
r_0176	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)	2.9233283159832175 prot_P46367 + H2O + indol-3-ylacetaldehyde + NAD --> 2.0 H+ + indole-3-acetate + NADH	0.0
r_0177	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	0.6870454545454545 prot_P54115 + H2O + indol-3-ylacetaldehyde + NADP(+) --> 2.0 H+ + indole-3-acetate + NADPH	0.0
r_0178_EXP_1	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	2.027300005914026 prot_P40047 + H2O + indol-3-ylacetaldehyde + NADP(+) --> 2.0 H+ + indole-3-acetate + NADPH	0.0
r_0178_EXP_2	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	2.9233283159832175 prot_P46367 + H2O + indol-3-ylacetaldehyde + NADP(+) --> 2.0 H+ + indole-3-acetate + NADPH	0.0
r_0179_EXP_1	aldehyde dehydrogenase (isoamyl alcohol, NAD)	0.006354607630660375 prot_P38113 + 3-methylbutanal + H+ + NADH --> isoamylol + NAD	0.0
r_0179_EXP_2	aldehyde dehydrogenase (isoamyl alcohol, NAD)	0.0069274810448778975 prot_P32771 + 3-methylbutanal + H+ + NADH --> isoamylol + NAD	0.0
r_0179_EXP_3	aldehyde dehydrogenase (isoamyl alcohol, NAD)	0.011373148148148148 prot_P00330 + 3-methylbutanal + H+ + NADH --> isoamylol + NAD	0.0
r_0180_EXP_1	aldehyde dehydrogenase (isoamyl alcohol, NAD)	0.012698148148148148 prot_P10127 + 3-methylbutanal + H+ + NADH --> isoamylol + NAD	0.0
r_0180_EXP_2	aldehyde dehydrogenase (isoamyl alcohol, NAD)	0.006814054134343373 prot_P07246 + 3-methylbutanal + H+ + NADH --> isoamylol + NAD	0.0
r_0181_EXP_1	aldehyde dehydrogenase (isoamyl alcohol, NADP)	0.0011407994990084542 prot_P25377 + 3-methylbutanal + H+ + NADPH --> isoamylol + NADP(+)	0.0
r_0181_EXP_2	aldehyde dehydrogenase (isoamyl alcohol, NADP)	0.012227777777777778 prot_Q04894 + 3-methylbutanal + H+ + NADPH --> isoamylol + NADP(+)	0.0
r_0182_EXP_1	aldehyde dehydrogenase (isobutyl alcohol, NAD)	0.006354607630660375 prot_P38113 + H+ + isobutyraldehyde + NADH --> isobutanol + NAD	0.0
r_0182_EXP_2	aldehyde dehydrogenase (isobutyl alcohol, NAD)	0.0069274810448778975 prot_P32771 + H+ + isobutyraldehyde + NADH --> isobutanol + NAD	0.0
r_0182_EXP_3	aldehyde dehydrogenase (isobutyl alcohol, NAD)	0.011373148148148148 prot_P00330 + H+ + isobutyraldehyde + NADH --> isobutanol + NAD	0.0
r_0183_EXP_1	aldehyde dehydrogenase (isobutyl alcohol, NAD)	0.012698148148148148 prot_P10127 + H+ + isobutyraldehyde + NADH --> isobutanol + NAD	0.0
r_0183_EXP_2	aldehyde dehydrogenase (isobutyl alcohol, NAD)	0.006814054134343373 prot_P07246 + H+ + isobutyraldehyde + NADH --> isobutanol + NAD	0.0
r_0184_EXP_1	aldehyde dehydrogenase (isobutyl alcohol, NADP)	1.6815384615384616 prot_P25377 + H+ + isobutyraldehyde + NADPH --> isobutanol + NADP(+)	0.0
r_0184_EXP_2	aldehyde dehydrogenase (isobutyl alcohol, NADP)	0.012227777777777778 prot_Q04894 + H+ + isobutyraldehyde + NADPH --> isobutanol + NADP(+)	0.0
r_0185_EXP_1	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	0.30769444444444444 prot_P54114 + H2O + NAD + phenylacetaldehyde --> 2.0 H+ + NADH + phenylacetic acid	0.0
r_0185_EXP_2	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	0.483596214511041 prot_P47771 + H2O + NAD + phenylacetaldehyde --> 2.0 H+ + NADH + phenylacetic acid	0.0
r_0186_EXP_1	aldehyde dehydrogenase (tryptophol, NAD)	0.006354607630660375 prot_P38113 + H+ + indol-3-ylacetaldehyde + NADH --> NAD + tryptophol	0.0
r_0186_EXP_2	aldehyde dehydrogenase (tryptophol, NAD)	0.0069274810448778975 prot_P32771 + H+ + indol-3-ylacetaldehyde + NADH --> NAD + tryptophol	0.0
r_0186_EXP_3	aldehyde dehydrogenase (tryptophol, NAD)	0.011373148148148148 prot_P00330 + H+ + indol-3-ylacetaldehyde + NADH --> NAD + tryptophol	0.0
r_0187_EXP_1	aldehyde dehydrogenase (tryptophol, NAD)	0.012698148148148148 prot_P10127 + H+ + indol-3-ylacetaldehyde + NADH --> NAD + tryptophol	0.0
r_0187_EXP_2	aldehyde dehydrogenase (tryptophol, NAD)	0.006814054134343373 prot_P07246 + H+ + indol-3-ylacetaldehyde + NADH --> NAD + tryptophol	0.0
r_0188	alkaline phosphatase (dihydroneopterin)	0.6294430181013366 prot_P11491 + 7,8-dihydroneopterin 3'-triphosphate + 3.0 H2O --> 7,8-dihydroneopterin + 2.0 H+ + 3.0 phosphate	6.3400002545677125e-06
r_0189	allantoate amidinohydrolase	0.014338518518518518 prot_P25335 + allantoate + H2O --> urea + ureidoglycolic acid	0.0
r_0189_REV	allantoate amidinohydrolase (reversible)	0.014338518518518518 prot_P25335 + urea + ureidoglycolic acid --> allantoate + H2O	0.0
r_0190	allantoinase, reaction	0.033152116402116405 prot_P32375 + allantoin + H2O --> allantoate + H+	0.0
