protID	geneID	protName	capUse_CN4	capUse_CN22	capUse_CN38	capUse_CN75	capUse_hGR	absUse_CN4	absUse_CN22	absUse_CN38	absUse_CN75	absUse_hGR	UB_CN4	UB_CN22	UB_CN38	UB_CN75	UB_hGR
P04817	YEL063C	CAN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P39979	YEL066W	HPA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028782004950848025	0.06426263885606152	0.04648578465185685	0.040743135975404125	0.02702126919645424
P39924	YEL069C	HXT13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P0CX08	YEL070W	DSF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P39976	YEL071W	DLD3	0.0	1.0	0.0	0.0	0.0	0.0	0.09858168253489627	0.0	0.0	0.0	0.1843322212445047	0.09858168253489627	0.053477306721071156	0.0581326494219965	0.34607256818411775
P29952	YER003C	PMI40	0.030178218688882725	0.025657939730890176	0.038940080640382596	0.04160738220573905	0.11939908189518449	0.006664815910165485	0.006664815910165485	0.006664815910165485	0.006664815910165485	0.019327966139479902	0.22084855235742323	0.2597564722681752	0.17115567817427102	0.16018349525594966	0.1618770080363526
P40009	YER005W	YND1	1.384714653929973e-05	1.2925437499473021e-05	2.5884569976199313e-05	4.2200547706922265e-05	8.403679513886627e-05	0.013847146539299731	0.012925437499473022	0.025884569976199312	0.04220054770692226	0.08403679513886626	1000.0	1000.0	1000.0	1000.0	1000.0
P40011	YER010C	YER010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017272028736424565	1000.0	0.01331491055612398	1000.0	1000.0
P40012	YER014W	HEM14	0.0	0.0	0.0	0.0	5.016379450882057e-09	0.0	0.0	0.0	0.0	5.016379450882057e-06	1000.0	1000.0	1000.0	1000.0	1000.0
P39518	YER015W	FAA2	0.0	0.18052325914059555	0.0	0.0	0.0	0.0	0.021268016151769535	0.0	0.0	0.0	0.18220336994339953	0.11781316298530556	0.012120695482598613	0.00741315099159891	0.03135231838171752
P40015	YER019W	ISC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	0.004631265414342804	1000.0
P32263	YER023W	PRO3	0.0017183775430853522	0.0011832205255292993	0.00040692306736302245	0.00045343937385429413	0.0015313113229612461	0.00017893456445810223	0.00018191026059516946	3.7627575512284175e-05	3.7627575512284175e-05	0.0001091199689856241	0.10412994814679938	0.15374163705771932	0.09246852422528316	0.08298259410612019	0.0712591668
P40017	YER024W	YAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092184001279747	0.01961261476225756	1000.0	1000.0	0.017954930206975455
P08456	YER026C	CHO1	7.255715073851152e-05	7.177536799842451e-05	7.274598838467797e-05	7.274598838467793e-05	0.0002109720346282824	0.07255715073851152	0.0717753679984245	0.07274598838467797	0.07274598838467793	0.2109720346282824	1000.0	1000.0	1000.0	1000.0	1000.0
P40025	YER037W	PHM8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P40029	YER042W	MXR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10266150415395313	0.11471739586582594	0.06667686884621439	0.06895662973936285	0.04237262421857493
P39954	YER043C	SAH1	0.00013002036783092127	0.00015731728834051655	0.00021083298293011603	0.00028394447717314367	0.00033770663013581604	0.00033378688254038233	0.00033061162316295784	0.00033476511226365616	0.00033476511226403037	0.0009708637297525404	2.5671891881927253	2.1015593813652704	1.5878213532396845	1.1789808894923401	2.87487316835351
P10869	YER052C	HOM3	0.011990726109486585	0.017635219496535192	0.03506553586154567	0.03854494398807428	0.03002980837028861	0.002520240331199895	0.0025202403311999056	0.002545442734511892	0.002520240331202737	0.007308696960479693	0.21018246169479107	0.14290949606241418	0.072591012	0.06538445955408559	0.24338140524769025
P40035	YER053C	PIC2	0.9999999999902944	1.0	1.0	1.0	1.0000000002302691	0.022899157793085326	0.017308646894449074	0.0239447428474692	0.015195171298939047	0.026647685423486417	0.022899157793307576	0.017308646894449074	0.0239447428474692	0.015195171298939047	0.02664768541735028
P00498	YER055C	HIS1	0.03823881714799629	0.022596913878240515	0.04574455294340898	0.046515652677831164	0.11451516135311375	0.0069351225554408645	0.0069351225554408645	0.0069351225554408645	0.0069351225554408645	0.020111855410778503	0.1813634174038321	0.30690573911152425	0.1516054286074316	0.14909223360733506	0.1756261369510933
P17064	YER056C	FCY2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P40039	YER060W	FCY21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
Q12119	YER060W-A	FCY22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P39525	YER061C	CEM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03009527700408493	0.0338666622770514	0.02809898592499672	0.02139727380747365	0.021903069729101575
P40106	YER062C	GPP2	0.0	0.0	0.389319049181712	0.7997007070790323	0.0	0.0	0.0	0.044326094076730396	0.07756451931596178	0.0	0.04654581820380572	0.0834847359621343	0.11385544624620075	0.0969919353945204	0.030212182431730506
P28240	YER065C	ICL1	0.0	0.0	0.0	1.0000000000047584	0.0	0.0	0.0	0.0	0.03171019981314433	0.0	0.9077257735751867	0.3354289050109275	0.09439647022472016	0.03171019981299344	0.19997817189305317
Q01217	YER069W	ARG5,6	0.24521179696701423	0.2118178661428858	0.4526419360745315	0.5342606636962078	1.0	0.13299196746629785	0.13299196746629785	0.2126936535488715	0.21761628023744733	0.6186826830505349	0.5423555029213699	0.6278600095828818	0.4698938312994702	0.4073222960715458	0.6186826830505349
P21524	YER070W	RNR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1972538375574085	0.26355787919999996	0.20472162211154213	0.1842395570322947	0.23624635745344946
P40047	YER073W	ALD5	0.0	0.0	1.0	1.0	1.000000001167083	0.0	0.0	0.10030125559999999	0.08621127656181364	0.1456982421110718	0.20326487581519195	0.20243192656181366	0.10030125559999999	0.08621127656181364	0.14569824194102984
P40054	YER081W	SER3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11698055398466603	0.0572952056	0.041371888485901134	0.03689932934976737	0.09746744231394103
P00927	YER086W	ILV1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21553214787600689	0.22716870471383124	0.13503029441791684	0.12897064773847244	0.19012338543015597
P39965	YER087W	AIM10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061510099529243755	0.005436062172827156	0.0025023250200178213	1000.0	0.006879456084295646
P00899	YER090W	TRP2	0.0045655161582462515	0.004976901845776787	0.00914228371547898	0.010345842588978041	0.015382274737863738	0.0005100871549318959	0.0005100871549318203	0.0005100871549317054	0.0005101008670095336	0.0014792527493016612	0.11172606497308626	0.10249090111444757	0.05579428191099198	0.04930491283068334	0.09616605960498513
P05694	YER091C	MET6	0.11899946193092094	0.15394802397561405	0.1881368282151544	0.22528003584428016	0.16420241673894112	0.5381168960823564	0.5348758835341605	0.5391153829558037	0.5391153829561857	1.5634804446342723	4.522011170056657	3.47439265358084	2.865549441171976	2.3930899200000004	9.521665245158891
P38620	YER099C	PRS2	0.06435519841533892	0.07939993203842557	0.117779438981229	0.13725372335939454	0.3351404433788015	0.0039778596661168945	0.0043067798481791425	0.003983022351237697	0.003983022351250378	0.011550764818588716	0.061811007720687566	0.05424160622826324	0.03381763732014794	0.029019412033150893	0.0344654458952695
P40074	YER119C	AVT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P40086	YER141W	COX15	0.0	0.0	0.0	0.0	9.847922753189965e-06	0.0	0.0	0.0	0.0	1.688365461542315e-07	0.01953919391125153	0.013911407505792105	1000.0	0.010044926268170742	0.017144381651403747
P10356	YER152C	YER152C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P32656	YER163C	GCG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P26364	YER170W	ADK2	0.0	0.011248796467141367	0.0007398143217495885	0.0004381871638606437	0.0019264198492813889	0.0	11.248796467141368	0.7398143217495885	0.43818716386064366	1.9264198492813889	1000.0	1000.0	1000.0	1000.0	1000.0
P32642	YER174C	GRX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P32643	YER175C	TMT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07190130562660157	0.056644795558006805	0.036968887820074056	0.031020464515223396	1000.0
P16387	YER178W	PDA1	0.7473308500758419	0.0811341296366192	0.19053256000163	0.27666609195478215	0.5573913685404394	0.4142146173462671	0.053989040254193654	0.07428152728641597	0.08588891004234579	0.2033378561923863	0.5542586891792719	0.6654294622497086	0.38986264229998535	0.3104424884	0.36480266410446566
P40099	YER183C	FAU1	0.0	0.0	0.001903476655158476	0.0012423997602782903	0.0	0.0	0.0	1.9034766551584759	1.2423997602782904	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P31115	YFL001W	DEG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017034843123742995	0.0014728317970840934	0.0011744430812799752	0.0006729252162951805	0.0018670119619953274
P43581	YFL011W	HXT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P43577	YFL017C	GNA1	0.11439458855021381	0.09188661304074658	0.13531532855136927	0.13251279661505894	0.5351397011112613	0.0011535923860329779	0.0011535923860329779	0.0011535923860329779	0.0011535923860329779	0.0033454179194956353	0.010084326545976477	0.012554520706094849	0.008525215867136914	0.00870551686705465	0.006251485196386293
P09624	YFL018C	LPD1	0.44563616446803056	0.19834970767441215	0.589393719766083	0.6568350174852962	0.5005933161739725	0.30613862870691544	0.12851156106709402	0.23687621128538403	0.20184106215352815	0.3008729344722869	0.6869698940891892	0.64790396	0.4018980917872603	0.3072933945060969	0.6010326641431301
P15625	YFL022C	FRS2	0.0033864361617946086	0.003746385394597086	0.006083915051196976	0.006370834512871649	0.010581340107639533	0.0008837849955845331	0.0008837849955845331	0.0008837849955845331	0.0008837849955845331	0.0025629764871951456	0.26097789928990717	0.23590338486240597	0.14526583427732992	0.13872358382546773	0.24221662484364564
P43567	YFL030W	AGX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2721976436972822	0.1774175939931031	0.11522748719999999	0.07463045444474738	0.22225855251312998
P07283	YFL045C	SEC53	0.3200712299295333	0.288977462971451	0.36944448805882324	0.32319844952932536	0.8992781701587608	0.028082351315826468	0.028082351315826468	0.028082351315826468	0.028082351315826468	0.08143881881589675	0.0877378179913548	0.09717834403785604	0.076012370527924	0.08688888005719972	0.09056020875222551
P43550	YFL053W	DAK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P43549	YFL054C	AQY3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P43548	YFL055W	AGP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P43534	YFL058W	THI5	2.469494595359409e-10	2.469494595359409e-10	2.469494595359409e-10	2.469494595359409e-10	7.161534326542285e-10	2.469494595359409e-07	2.469494595359409e-07	2.469494595359409e-07	2.469494595359409e-07	7.161534326542285e-07	1000.0	1000.0	1000.0	1000.0	1000.0
P43545	YFL059W	SNZ3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P43544	YFL060C	SNO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P0CH63	YFL061W	DDI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P23337	YFR015C	GSY1	0.0	0.0	0.7374848443623558	0.9999999999999996	1.0	0.0	0.0	0.00999688845096629	0.015378030660948398	0.16282904336395587	0.03966917788954032	0.04761828831027522	0.013555381547684276	0.015378030660948405	0.16282904336395587
P34756	YFR019W	FAB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0036026220562717817	0.0025281909734662113	0.0022936248835731584	0.0033903497069520104
P43601	YFR021W	ATG18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P38635	YFR025C	HIS2	4.185079666463251e-08	4.185079666463251e-08	0.0026165937666422015	4.185079666463251e-08	0.009397624850427097	4.185079666463251e-05	4.185079666463251e-05	4.185079666463251e-05	4.185079666463251e-05	0.00012136731032743427	1000.0	1000.0	0.015994380632626218	1000.0	0.012914679215133645
P39692	YFR030W	MET10	0.012289935806186114	0.010421900030420749	0.015817419659393	0.018517578874613198	0.02261780521200552	0.004876517983689828	0.004876517983689888	0.004925283163526737	0.004925283163526716	0.014141902152700489	0.39678954069355205	0.4679106467588151	0.3113834790747245	0.26597878679912457	0.6252552809674908
P00127	YFR033C	QCR6	0.5821562574079976	0.9338617272706927	0.9999999999999835	1.0000000000000395	1.000000000000396	0.08828490503494588	0.12253382113383016	0.15985627766024305	0.19683250754578724	0.2641879925343663	0.15165156074767122	0.13121195307141229	0.15985627766024568	0.19683250754577947	0.26418799253426173
P43616	YFR044C	DUG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48761464063991694	0.5515905746776423	0.39431810308469645	0.375514550685374	0.3452320888935666
P43619	YFR047C	BNA6	0.009774760616378317	0.010488809887472639	0.016188081952140082	0.018388572425604433	0.04879618181418202	0.0009095164312890574	0.0009095164312880677	0.0009095164312865595	0.0009096962368491113	0.0026375976507272965	0.0930474378845756	0.08671302474214478	0.05618432337910918	0.049470737357645074	0.05405336140379554
P19955	YFR049W	YMR31	0.3031489291392439	0.5676893440638203	1.0	0.9999999999999998	0.9347597545472678	0.013253801151260274	0.019860222364118173	0.02427469090675641	0.02631159715846568	0.037322458916101774	0.04372042873083174	0.03498431417075439	0.02427469090675641	0.026311597158465688	0.03992732756683364
P04806	YFR053C	HXK1	0.0	0.0	0.12743576697893275	0.5466040100119871	0.17883444242488175	0.0	0.0	0.053487713892174014	0.13459752178260903	0.18739431048492658	2.631497509480428	1.4662551917581121	0.41972293305235436	0.24624320224005908	1.0478647622011645
P43623	YFR055W	IRC7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P53199	YGL001C	ERG26	0.3413336463540121	0.5803414177003718	0.6378012824691237	0.672994454816128	0.9900990099009901	0.04388616387497829	0.04432502551364748	0.04432502551352904	0.04432502551352904	0.12726987523686556	0.128572627819591	0.07637749807567988	0.0694966076924984	0.06586239336197695	0.12854257398923422
P38929	YGL006W	PMC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02591199805296933	0.04667481806274843	0.03749517838939449	0.029749451856295444	1000.0
P05030	YGL008C	PMA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P07264	YGL009C	LEU1	0.07404967212142485	0.08384460399704681	0.12402125611102438	1.0	0.2321647298678401	0.055714728184709066	0.055714728184709066	0.055714728184709066	0.3661257253503601	0.16157271173565627	0.7523966897969434	0.6644998667615087	0.4492353160399617	0.3661257253503601	0.6959399553396057
P25340	YGL012W	ERG4	5.761784943146194e-06	5.81363289905456e-06	5.761784943120323e-06	5.761784943120323e-06	1.670917633504893e-05	0.005761784943146195	0.00581363289905456	0.005761784943120323	0.005761784943120323	0.016709176335048932	1000.0	1000.0	1000.0	1000.0	1000.0
P00931	YGL026C	TRP5	0.003417943038857128	0.0050482082907774735	0.005262303627247822	0.006043790161835439	0.010192792385071646	0.0019270367106961543	0.0031547723759833613	0.0019463070778026315	0.001946307077802931	0.005644290525627469	0.563800124457459	0.6249291222287295	0.3698583768	0.3220341914074424	0.5537531142
P53008	YGL027C	CWH41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004679694234973335	0.005998116864947575	0.004910749495897769	0.004219589914820109	1000.0
P53184	YGL037C	PNC1	5.489143792827894e-07	6.658201134290719e-07	1.2315996805801213e-06	1.504546397135693e-06	8.597216530570567e-06	2.1923684985985846e-07	2.1923684985985846e-07	2.1923684985985846e-07	2.1923684985985846e-07	6.357868645935894e-07	0.3994008139234993	0.32927339597891736	0.17800983007448587	0.14571624396378505	0.07395264064046952
P31755	YGL038C	OCH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P05373	YGL040C	HEM2	0.0	0.0	0.0	0.0	7.422054969308405e-06	0.0	0.0	0.0	0.0	2.3125213759543194e-06	0.22993224445248706	0.14104192799999998	0.10148769757024284	0.08694122946337157	0.31157427228941725
P53178	YGL047W	ALG13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P21147	YGL055W	OLE1	0.9900990099744834	0.9622080618798746	1.0	1.0	0.9900990099009904	0.2720202653597708	0.27262183868151335	0.27591719289784133	0.2799103561676136	0.78885876948478	0.274740467992975	0.2833294060630604	0.27591719289784133	0.2799103561676136	0.7967473571796275
P11154	YGL062W	PYC1	0.4809728854376947	0.4249342615769179	0.6618416944819543	1.0	1.0	0.14677468782165512	0.13793920093294132	0.15142394494386793	0.20346809632907253	0.5788507619015835	0.3051620834885262	0.32461303642839534	0.22879178843876335	0.20346809632907253	0.5788507619015835
P53167	YGL063W	PUS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P43636	YGL065C	ALG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P53164	YGL067W	NPY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02313008617170598	1000.0	1000.0	0.014317403338734202	0.015867130968436213
P19807	YGL077C	HNM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P53157	YGL080W	MPC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	0.003908220187463828	1000.0
P53154	YGL084C	GUP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P53144	YGL101W	YGK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.003081649179046605	0.003332248272421659	0.007067911107351455
P53128	YGL125W	MET13	0.02577293520374175	0.020773256822242073	0.027205464491809963	0.029656710457529645	0.043952219713704	0.0026441274835775548	0.002628202225672267	0.0026490337160398588	0.0026490337160417357	0.007682422989856907	0.102593184	0.1265185448849904	0.09737138348942118	0.08932324843766222	0.174790330042457
P30777	YGL142C	GPI10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P28777	YGL148W	ARO2	0.054659871831616386	0.10117824079829947	0.16045464377581362	0.28680456598397186	0.15241792050514696	0.01116121335004108	0.015328662050933542	0.014581721673198007	0.025388506605196495	0.03236751871511668	0.20419391732977327	0.15150156723411992	0.09087752981192312	0.08852197494866709	0.2123603222497952
P50113	YGL154C	LYS5	6.732593362546508e-06	6.732593362546508e-06	6.732593362546508e-06	6.732593362546508e-06	1.9524520751384873e-05	0.006732593362546508	0.006732593362546508	0.006732593362546508	0.006732593362546508	0.01952452075138487	1000.0	1000.0	1000.0	1000.0	1000.0
P22855	YGL156W	AMS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10116586160853493	0.10824423692863278	0.05481441971999999	0.04707198452373144	0.014261174438302292
P13586	YGL167C	PMR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029973340162141357	0.04745090167633583	0.03305349005685329	0.02468441471705883	0.022129676220764984
P32579	YGL169W	SUA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034470005130584	0.03096985670467539	0.018011422054104935	1000.0	1000.0
P53101	YGL184C	STR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024116455349426757	0.016649161521540425	0.012547976492228025	0.009910375350299197	0.010651489065336797
P53099	YGL186C	TPN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P04037	YGL187C	COX4	0.3306891398384554	0.0	0.11401216875957708	0.7154161024568378	0.6412724733187573	0.037020974882424056	0.0	0.008317024752466613	0.038866633744868054	0.053678334507015174	0.11195098484488826	0.09708906763499002	0.0729485706916524	0.054327311911759685	0.0837059701459122
P32799	YGL191W	COX13	0.33068913983845544	0.0	0.11401216875957709	0.7154161024568378	0.6412724733187573	0.03243843339607372	0.0	0.007287524284361022	0.03405563235616071	0.047033906704186834	0.09809343425042678	0.0850711593621411	0.06391882869738731	0.047602552191946694	0.07334465248566453
P53095	YGL196W	DSD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01936095700468223	0.034897276276917695	0.0290223566439465	0.031003732121316175	0.006262951529771902
P53090	YGL202W	ARO8	0.10216484917053244	0.07653361588007088	0.12450389369448465	0.12040973866448187	0.3069103522677888	0.034752189558140245	0.03318704605389991	0.03472762328483419	0.03472762328483381	0.10071010752601936	0.34015798819545334	0.4336270496601705	0.278928009834383	0.28841208086665887	0.32814177424079416
P13711	YGL205W	POX1	0.0	0.0026337743024593733	1.0	1.0	0.0	0.0	0.0007354526582473514	0.033480446185316017	0.018769626949654835	0.0	0.42219451023405924	0.27923905915575165	0.033480446185316017	0.018769626949654835	0.05685768246481142
P53078	YGL224C	SDT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P40107	YGL225W	VRG4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P07244	YGL234W	ADE5,7	0.09484342211625092	0.12149737624763016	0.19469719586772843	0.21159963230541423	0.3202119087815053	0.06995023953386796	0.06995023953386342	0.06995023953382255	0.06995023953412197	0.20285569464806927	0.7375339056	0.5757345688790364	0.35927707752578364	0.3305782660017039	0.6335045296097549
P46655	YGL245W	GUS1	0.22936617367590584	0.17288060554142734	0.25620563486037734	0.28026066275515155	0.6035048630701395	0.14749321287918177	0.14749321287918177	0.14749321287918177	0.14749321287918177	0.42773031734962713	0.6430469258627016	0.8531507187706953	0.5756829390562005	0.5262715481695643	0.7087437790868575
P22434	YGL248W	PDE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03740602217306555	0.03786553567977049	0.033410186223105445	0.029643916740133378	0.012067274196390731
P04807	YGL253W	HXK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5753720377802314	0.6826006344552443	0.570419021892601	0.4530312333534712	0.7756428697853046
P32804	YGL255W	ZRT1	7.854377686321226e-08	7.854377686321226e-08	7.854377686321226e-08	7.854377686321226e-08	2.277769529033155e-07	7.854377686321225e-05	7.854377686321225e-05	7.854377686321225e-05	7.854377686321225e-05	0.0002277769529033155	1000.0	1000.0	1000.0	1000.0	1000.0
P10127	YGL256W	ADH4	0.0	0.0	0.0	1.1837559900125562e-06	0.0	0.0	0.0	0.0	0.0011837559900125562	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P33412	YGR007W	ECT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0029071942655520214	0.0023796777593515493	0.0024133645382834364
P53204	YGR010W	NMA2	1.4051304866737273e-07	1.4051304866721984e-07	1.4051304866698688e-07	1.405130486670852e-07	4.074878411336864e-07	0.00014051304866737272	0.00014051304866721985	0.00014051304866698688	0.0001405130486670852	0.0004074878411336864	1000.0	1000.0	1000.0	1000.0	1000.0
P53206	YGR012W	MCY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022215431040000004	0.033312014541997	0.013167585042057412	0.009259024030582274	0.012407641311350564
P53208	YGR015C	EAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P17649	YGR019W	UGA1	0.0	1.0	0.0	0.0	0.0	0.0	0.09793208397089409	0.0	0.0	0.0	0.1079867347750029	0.09793208397089409	0.06985159411755187	0.0681750059986795	0.023344243282378826
P39111	YGR020C	VMA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012056553166367247	0.016314106919815115	0.010947809830247348	0.010555327085275167	0.009423197618869394
P40989	YGR032W	GSC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.13315769474155487	0.10685565259030448	0.07447969014671804	1000.0
P53223	YGR036C	CAX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P53224	YGR038W	ORM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P53228	YGR043C	NQM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1218339392237027	0.07112845229555523	0.009257671062716567	0.006298683597269973	0.002494213878149573
P53230	YGR046W	TAM41	0.0	8.945672368081497e-05	1.416718335673427e-06	1.2116682278498936e-06	0.0	0.0	0.08945672368081498	0.001416718335673427	0.0012116682278498936	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P50276	YGR055W	MUP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0	1000.0
P53045	YGR060W	ERG25	0.29465747039916385	0.2670200535701048	0.24052116105996757	0.3018997794521073	0.9900990099009901	0.0075491125606021855	0.007624603686194343	0.007624603686173971	0.007624603686173971	0.02189242642564803	0.025619959848211634	0.028554423475885275	0.031700344587447665	0.025255413236840475	0.02211135068990451
